ax;ay;az
0.10534488;0.10534488;9.844957
0.11492168;0.076614454;9.940725
0.12449849;0.0;9.931149
0.10534488;0.038307227;9.844957
0.10534488;0.047884032;9.864111
0.1340753;0.076614454;9.911995
0.10534488;0.06703765;9.864111
0.095768064;0.095768064;9.835381
0.17238252;0.08619126;9.883265
0.11492168;0.009576807;9.950302
0.08619126;0.076614454;9.883265
0.15322891;0.095768064;9.854534
0.10534488;0.02873042;9.921572
0.18195933;0.05746084;9.844957
0.05746084;0.05746084;9.892841
0.076614454;0.076614454;9.864111
0.12449849;0.05746084;9.892841
0.10534488;0.0;9.931149
0.1340753;0.08619126;9.844957
0.1340753;0.076614454;9.931149
0.1436521;0.02873042;9.911995
0.12449849;0.095768064;9.902418
0.12449849;0.047884032;9.816227
0.1436521;0.047884032;9.873688
0.08619126;0.047884032;9.873688
0.1340753;0.06703765;9.883265
0.1340753;0.038307227;9.959879
0.10534488;0.047884032;9.854534
0.12449849;0.05746084;9.873688
0.08619126;0.047884032;9.883265
0.11492168;0.076614454;9.921572
0.05746084;0.019153614;9.873688
0.08619126;0.019153614;9.844957
0.11492168;0.0;9.892841
0.11492168;0.038307227;9.902418
0.10534488;0.047884032;9.835381
0.11492168;-0.019153614;9.931149
0.047884032;0.019153614;9.940725
0.16280572;0.06703765;9.835381
0.076614454;0.05746084;9.892841
0.10534488;0.038307227;9.873688
0.16280572;0.06703765;9.883265
0.06703765;0.009576807;9.892841
0.1340753;0.076614454;9.864111
0.15322891;0.06703765;9.931149
0.16280572;0.10534488;9.902418
0.095768064;0.047884032;9.864111
0.11492168;0.11492168;9.825804
0.11492168;0.038307227;9.921572
0.1436521;0.05746084;9.883265
0.11492168;0.02873042;9.902418
0.10534488;0.076614454;9.80665
0.095768064;-0.047884032;9.854534
0.12449849;0.076614454;9.835381
0.11492168;0.06703765;9.873688
0.15322891;0.009576807;9.911995
0.08619126;0.0;9.835381
0.15322891;0.06703765;9.892841
0.12449849;0.019153614;9.921572
0.11492168;0.047884032;9.892841
0.095768064;0.038307227;9.816227
0.1436521;0.06703765;9.940725
0.10534488;0.038307227;9.883265
0.15322891;0.076614454;9.825804
0.11492168;0.076614454;9.883265
0.11492168;0.0;9.892841
0.12449849;0.009576807;9.883265
0.08619126;0.0;9.911995
0.1436521;0.02873042;9.931149
0.095768064;-0.009576807;9.911995
0.1340753;0.0;9.854534
0.12449849;0.05746084;9.873688
0.1340753;0.05746084;9.844957
0.12449849;0.10534488;9.844957
0.095768064;0.009576807;9.950302
0.095768064;0.019153614;9.911995
0.10534488;0.08619126;9.816227
0.08619126;0.047884032;9.883265
0.1436521;-0.019153614;9.873688
0.1340753;0.076614454;9.931149
0.08619126;0.06703765;9.854534
0.17238252;0.038307227;9.921572
0.076614454;0.009576807;9.940725
0.1340753;0.095768064;9.844957
0.10534488;0.06703765;9.931149
0.1340753;0.06703765;9.844957
0.18195933;0.1340753;9.902418
0.12449849;0.009576807;9.844957
0.16280572;0.038307227;9.80665
0.11492168;0.038307227;9.931149
0.095768064;0.05746084;9.883265
0.17238252;0.06703765;9.902418
0.10534488;0.019153614;9.883265
0.15322891;0.05746084;9.835381
0.095768064;0.0;9.902418
0.11492168;0.095768064;9.902418
0.095768064;0.08619126;9.873688
0.10534488;0.047884032;9.864111
0.15322891;0.06703765;9.854534
0.06703765;0.02873042;9.835381
0.1340753;0.076614454;9.883265
0.076614454;0.05746084;9.864111
0.11492168;0.076614454;9.883265
0.12449849;0.038307227;9.854534
0.10534488;0.076614454;9.911995
0.11492168;0.0;9.873688
0.12449849;0.038307227;9.892841
0.076614454;0.05746084;9.902418
0.16280572;0.047884032;9.835381
0.076614454;0.047884032;9.921572
0.095768064;0.0;9.940725
0.15322891;0.06703765;9.940725
0.038307227;0.038307227;9.854534
0.1340753;0.038307227;9.873688
0.12449849;0.095768064;9.921572
0.11492168;0.038307227;9.911995
0.10534488;0.019153614;9.950302
0.076614454;0.0;9.902418
0.17238252;0.11492168;9.911995
0.11492168;0.02873042;9.883265
0.06703765;0.038307227;9.969456
0.1340753;0.06703765;9.950302
0.12449849;0.05746084;9.931149
0.095768064;0.076614454;9.835381
0.11492168;0.02873042;9.835381
0.10534488;0.06703765;9.892841
0.1340753;0.02873042;9.835381
0.10534488;0.076614454;9.921572
0.1340753;0.047884032;9.892841
0.06703765;0.019153614;9.844957
0.12449849;0.038307227;9.816227
0.08619126;0.009576807;9.892841
0.08619126;0.05746084;9.883265
0.1436521;-0.019153614;9.816227
0.076614454;0.038307227;9.873688
0.1340753;0.06703765;9.873688
0.15322891;0.0;9.873688
0.1436521;0.05746084;9.883265
0.1340753;0.076614454;9.873688
0.1340753;0.038307227;9.883265
0.076614454;0.019153614;9.883265
0.12449849;0.10534488;9.873688
0.05746084;0.009576807;9.835381
0.17238252;0.038307227;9.825804
0.076614454;0.06703765;9.883265
0.1340753;0.038307227;9.864111
0.11492168;0.047884032;9.844957
0.15322891;0.095768064;9.883265
0.10534488;0.038307227;9.873688
0.1436521;0.06703765;9.892841
0.08619126;0.06703765;9.864111
0.095768064;0.08619126;9.835381
0.095768064;0.047884032;9.883265
0.12449849;0.019153614;9.864111
0.10534488;0.009576807;9.902418
0.047884032;0.038307227;9.873688
0.16280572;0.06703765;9.892841
0.047884032;0.0;9.864111
0.17238252;0.038307227;9.787497
0.05746084;0.076614454;9.921572
0.11492168;0.019153614;9.902418
0.10534488;0.047884032;9.921572
0.095768064;0.05746084;9.883265
0.16280572;0.095768064;9.921572
0.095768064;0.10534488;9.911995
0.12449849;0.019153614;9.854534
0.16280572;0.05746084;9.873688
0.1340753;0.08619126;9.835381
0.11492168;0.038307227;9.816227
0.11492168;0.05746084;9.844957
0.095768064;0.10534488;9.854534
0.1340753;0.019153614;9.892841
0.08619126;0.08619126;9.902418
0.08619126;0.06703765;9.892841
0.06703765;0.06703765;9.864111
0.095768064;0.038307227;9.883265
0.12449849;0.047884032;9.873688
0.10534488;0.038307227;9.950302
0.12449849;0.0;9.921572
0.12449849;0.11492168;9.844957
0.095768064;0.019153614;9.883265
0.1340753;0.019153614;9.873688
0.08619126;0.08619126;9.902418
0.16280572;0.076614454;9.77792
0.095768064;0.019153614;9.9790325
0.1436521;0.06703765;9.864111
0.1436521;0.047884032;9.883265
0.10534488;0.038307227;9.873688
0.08619126;0.06703765;9.921572
0.12449849;0.06703765;9.873688
0.10534488;0.05746084;9.854534
0.10534488;0.02873042;9.864111
0.1340753;0.047884032;9.883265
0.12449849;0.06703765;9.911995
0.08619126;0.009576807;9.883265
0.10534488;0.11492168;9.921572
0.10534488;0.05746084;9.844957
0.095768064;0.05746084;9.883265
0.11492168;0.02873042;9.864111
0.15322891;0.08619126;9.911995
0.06703765;0.009576807;9.864111
0.10534488;0.019153614;9.844957
0.10534488;0.10534488;9.883265
0.1340753;0.038307227;9.854534
0.06703765;0.10534488;9.892841
0.1436521;0.02873042;9.864111
0.15322891;0.047884032;9.864111
0.11492168;0.02873042;9.864111
0.15322891;0.02873042;9.892841
0.10534488;0.038307227;9.892841
0.1340753;0.0;9.80665
0.16280572;0.08619126;9.883265
0.11492168;0.06703765;9.864111
0.12449849;0.019153614;9.931149
0.05746084;0.095768064;9.844957
0.095768064;0.08619126;9.921572
0.1436521;0.0;9.873688
0.12449849;0.009576807;9.931149
0.047884032;0.08619126;9.864111
0.11492168;0.0;9.892841
0.08619126;0.076614454;9.921572
0.10534488;0.06703765;9.844957
0.1436521;0.08619126;9.892841
0.1340753;0.06703765;9.883265
0.12449849;0.10534488;9.835381
0.10534488;0.05746084;9.883265
0.11492168;0.08619126;9.844957
0.10534488;0.095768064;9.892841
0.12449849;0.019153614;9.825804
0.11492168;0.076614454;9.931149
0.06703765;0.038307227;9.921572
0.12449849;0.095768064;9.825804
0.06703765;0.02873042;9.864111
0.1340753;0.047884032;9.940725
0.11492168;0.076614454;9.883265
0.12449849;0.05746084;9.80665
0.076614454;0.08619126;9.825804
0.1436521;0.08619126;9.883265
0.08619126;0.038307227;9.844957
0.1436521;0.08619126;9.797073
0.10534488;0.05746084;9.931149
0.12449849;0.038307227;9.854534
0.10534488;0.06703765;9.921572
0.095768064;0.047884032;9.835381
0.1436521;0.02873042;9.873688
0.12449849;0.038307227;9.902418
0.11492168;0.047884032;9.80665
0.06703765;0.038307227;9.940725
0.12449849;0.06703765;9.844957
0.11492168;0.0;9.892841
0.047884032;0.009576807;9.921572
0.10534488;0.038307227;9.816227
0.06703765;0.05746084;9.835381
0.076614454;0.076614454;9.940725
0.15322891;0.095768064;9.864111
0.11492168;0.047884032;9.873688
0.12449849;0.08619126;9.797073
0.076614454;0.02873042;9.892841
0.15322891;0.047884032;10.093954
0.038307227;0.02873042;9.710882
0.16280572;0.08619126;9.720459
0.19153613;-0.009576807;10.065224
0.009576807;0.047884032;9.902418
0.11492168;0.047884032;9.80665
0.1340753;0.06703765;9.80665
0.11492168;0.047884032;9.988609
0.20111294;0.047884032;10.04607
0.076614454;0.06703765;9.959879
0.076614454;0.06703765;9.739613
0.10534488;0.095768064;9.758766
0.06703765;0.047884032;10.01734
0.095768064;0.05746084;9.988609
0.038307227;0.047884032;9.911995
0.10534488;0.05746084;9.825804
0.095768064;0.095768064;9.739613
0.05746084;0.019153614;9.835381
0.1340753;0.0;10.036493
0.076614454;0.019153614;9.940725
0.10534488;0.038307227;9.864111
0.10534488;0.06703765;9.921572
0.10534488;0.019153614;9.844957
0.11492168;0.02873042;9.854534
0.1436521;0.019153614;9.969456
0.12449849;0.038307227;9.854534
0.12449849;0.019153614;9.80665
0.12449849;0.019153614;9.950302
0.16280572;0.038307227;9.950302
0.076614454;0.019153614;9.940725
0.095768064;0.047884032;9.825804
0.11492168;0.019153614;9.892841
0.1436521;0.076614454;9.864111
0.16280572;0.05746084;9.825804
0.10534488;0.0;9.902418
0.10534488;0.009576807;9.854534
0.11492168;0.038307227;9.921572
0.076614454;0.06703765;9.854534
0.12449849;0.038307227;9.854534
0.11492168;0.06703765;9.9790325
0.1340753;0.06703765;9.835381
0.16280572;0.05746084;9.873688
0.095768064;0.05746084;9.892841
0.095768064;-0.009576807;9.883265
0.05746084;0.047884032;9.835381
0.095768064;0.009576807;9.892841
0.11492168;0.06703765;9.873688
0.1340753;0.05746084;9.854534
0.095768064;0.038307227;9.902418
0.17238252;0.019153614;9.902418
0.20111294;0.019153614;9.548077
-0.06703765;0.7374141;6.38773
-0.48841715;-0.78529817;12.50731
1.5131354;-0.19153613;14.528016
-0.4309563;0.36391866;8.082825
-0.545878;0.2873042;7.872135
1.2545617;0.10534488;9.787497
-0.641646;-0.2777274;10.381259
0.17238252;-0.22984336;11.645397
0.2681506;0.1436521;10.151415
-0.38307226;0.32561144;8.24563
0.30645782;0.11492168;9.720459
0.29688102;-0.019153614;11.061212
-0.02873042;0.06703765;9.691729
0.02873042;0.11492168;9.634268
0.32561144;0.009576807;9.940725
0.02873042;0.02873042;9.720459
-0.4405331;0.047884032;9.528923
0.8523358;0.06703765;10.132261
-0.49799395;0.076614454;9.710882
0.38307226;0.10534488;9.768343
0.16280572;0.038307227;10.266336
0.019153614;0.019153614;9.911995
0.29688102;0.16280572;9.730036
